category_slug,cloudinary_public_id,download_message,external_id,image_url,local_file,local_path,location_id,location_name,location_slug,location_status,photo_id,photo_index,photographer,photographer_url,provider,provider_page_url,source_url,status,thumbnail_url
khach-san-homestay,danangtrip/locations/139nguyen-ducedm/loc-113__139nguyen-ducedm__p01,,osm-node-7143487885,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-113__139nguyen-ducedm__osm-node-7143487885__p01__pexels-6875472.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-113__139nguyen-ducedm__osm-node-7143487885__p01__pexels-6875472.jpg,113,139nguyen ducedm,139nguyen-ducedm,inactive,6875472,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/aerial-view-of-city-buildings-near-the-ocean-6875472/,https://www.openstreetmap.org/node/7143487885,already_downloaded,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/4-seasons-danang-hostel/loc-114__4-seasons-danang-hostel__p01,,osm-node-5893704690,https://images.pexels.com/photos/26550067/pexels-photo-26550067.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-114__4-seasons-danang-hostel__osm-node-5893704690__p01__pexels-26550067.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-114__4-seasons-danang-hostel__osm-node-5893704690__p01__pexels-26550067.jpg,114,4 Seasons Danang Hostel,4-seasons-danang-hostel,inactive,26550067,1,Pragyan Bezbaruah,https://www.pexels.com/@pragyanbezbo,pexels,https://www.pexels.com/photo/da-nang-city-name-at-beach-26550067/,https://www.openstreetmap.org/node/5893704690,already_downloaded,https://images.pexels.com/photos/26550067/pexels-photo-26550067.jpeg?auto=compress&cs=tinysrgb&h=350
am-thuc-dia-phuong,danangtrip/locations/a-nang-com-chay-2/loc-115__a-nang-com-chay-2__p01,,osm-node-5804107053,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-115__a-nang-com-chay-2__osm-node-5804107053__p01__pexels-32831392.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-115__a-nang-com-chay-2__osm-node-5804107053__p01__pexels-32831392.jpg,115,a Nang Com Chay 2,a-nang-com-chay-2,inactive,32831392,1,Tuan Vy,https://www.pexels.com/@tuan-vy-903011268,pexels,https://www.pexels.com/photo/street-view-of-vietnamese-restaurant-with-motorbikes-32831392/,https://www.openstreetmap.org/node/5804107053,already_downloaded,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&h=350
am-thuc-dia-phuong,danangtrip/locations/a-tri/loc-116__a-tri__p01,,osm-node-5911447385,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-116__a-tri__osm-node-5911447385__p01__pexels-32831392.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-116__a-tri__osm-node-5911447385__p01__pexels-32831392.jpg,116,A tri,a-tri,inactive,32831392,1,Tuan Vy,https://www.pexels.com/@tuan-vy-903011268,pexels,https://www.pexels.com/photo/street-view-of-vietnamese-restaurant-with-motorbikes-32831392/,https://www.openstreetmap.org/node/5911447385,already_downloaded,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/adela/loc-117__adela__p01,,osm-node-12163654196,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-117__adela__osm-node-12163654196__p01__pexels-6875472.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-117__adela__osm-node-12163654196__p01__pexels-6875472.jpg,117,Adela,adela,inactive,6875472,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/aerial-view-of-city-buildings-near-the-ocean-6875472/,https://www.openstreetmap.org/node/12163654196,already_downloaded,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/altara-suites/loc-118__altara-suites__p01,,osm-node-12030866669,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-118__altara-suites__osm-node-12030866669__p01__pexels-6875472.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-118__altara-suites__osm-node-12030866669__p01__pexels-6875472.jpg,118,Altara Suites,altara-suites,inactive,6875472,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/aerial-view-of-city-buildings-near-the-ocean-6875472/,https://www.openstreetmap.org/node/12030866669,already_downloaded,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/alyssa-hotel/loc-119__alyssa-hotel__p01,,osm-node-11888983269,https://images.pexels.com/photos/1207515/pexels-photo-1207515.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-119__alyssa-hotel__osm-node-11888983269__p01__pexels-1207515.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-119__alyssa-hotel__osm-node-11888983269__p01__pexels-1207515.jpg,119,Alyssa hotel,alyssa-hotel,inactive,1207515,1,Min An,https://www.pexels.com/@minan1398,pexels,https://www.pexels.com/photo/concrete-structures-next-to-each-other-1207515/,https://www.openstreetmap.org/node/11888983269,already_downloaded,https://images.pexels.com/photos/1207515/pexels-photo-1207515.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/aria-da-nang/loc-120__aria-da-nang__p01,,osm-node-9243903065,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-120__aria-da-nang__osm-node-9243903065__p01__pexels-6875472.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-120__aria-da-nang__osm-node-9243903065__p01__pexels-6875472.jpg,120,Aria Da Nang,aria-da-nang,inactive,6875472,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/aerial-view-of-city-buildings-near-the-ocean-6875472/,https://www.openstreetmap.org/node/9243903065,already_downloaded,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&h=350
bao-tang-di-tich,danangtrip/locations/art-in-paradise-da-nang-3d-museum/loc-121__art-in-paradise-da-nang-3d-museum__p01,,osm-node-5817580453,https://images.pexels.com/photos/4160742/pexels-photo-4160742.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-121__art-in-paradise-da-nang-3d-museum__osm-node-5817580453__p01__pexels-4160742.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-121__art-in-paradise-da-nang-3d-museum__osm-node-5817580453__p01__pexels-4160742.jpg,121,Art in Paradise Da Nang 3D Museum,art-in-paradise-da-nang-3d-museum,inactive,4160742,1,HONG SON,https://www.pexels.com/@hson,pexels,https://www.pexels.com/photo/young-happy-woman-resting-near-entrance-of-modern-building-4160742/,https://www.openstreetmap.org/node/5817580453,already_downloaded,https://images.pexels.com/photos/4160742/pexels-photo-4160742.jpeg?auto=compress&cs=tinysrgb&h=350
am-thuc-dia-phuong,danangtrip/locations/babylon-steakgarden/loc-122__babylon-steakgarden__p01,,osm-node-4352266089,https://images.pexels.com/photos/37578551/pexels-photo-37578551.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-122__babylon-steakgarden__osm-node-4352266089__p01__pexels-37578551.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-122__babylon-steakgarden__osm-node-4352266089__p01__pexels-37578551.jpg,122,Babylon Steakgarden,babylon-steakgarden,inactive,37578551,1,Nha van,https://www.pexels.com/@nhavan,pexels,https://www.pexels.com/photo/joyful-dining-experience-in-da-nang-vietnam-37578551/,https://www.openstreetmap.org/node/4352266089,already_downloaded,https://images.pexels.com/photos/37578551/pexels-photo-37578551.jpeg?auto=compress&cs=tinysrgb&h=350
check-in-noi-tieng,danangtrip/locations/bai-bien-my-khe/loc-123__bai-bien-my-khe__p01,downloaded:136240,osm-relation-19000664,https://images.pexels.com/photos/32428875/pexels-photo-32428875.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-123__bai-bien-my-khe__osm-relation-19000664__p01__pexels-32428875.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-123__bai-bien-my-khe__osm-relation-19000664__p01__pexels-32428875.jpg,123,Bai bien My Khe,bai-bien-my-khe,inactive,32428875,1,one second before sunset,https://www.pexels.com/@onesecondbeforesunset,pexels,https://www.pexels.com/photo/scenic-beach-view-with-visitors-in-vietnam-32428875/,https://www.openstreetmap.org/relation/19000664,downloaded,https://images.pexels.com/photos/32428875/pexels-photo-32428875.jpeg?auto=compress&cs=tinysrgb&h=350
check-in-noi-tieng,danangtrip/locations/bai-bien-son-tra/loc-124__bai-bien-son-tra__p01,downloaded:337100,osm-node-12647208262,https://images.pexels.com/photos/20563034/pexels-photo-20563034.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-124__bai-bien-son-tra__osm-node-12647208262__p01__pexels-20563034.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-124__bai-bien-son-tra__osm-node-12647208262__p01__pexels-20563034.jpg,124,Bai Bien Son Tra,bai-bien-son-tra,inactive,20563034,1,Kirandeep Singh Walia,https://www.pexels.com/@kirandeepsingh,pexels,https://www.pexels.com/photo/a-city-by-a-sea-20563034/,https://www.openstreetmap.org/node/12647208262,downloaded,https://images.pexels.com/photos/20563034/pexels-photo-20563034.jpeg?auto=compress&cs=tinysrgb&h=350
check-in-noi-tieng,danangtrip/locations/bai-bien-tien-sa/loc-125__bai-bien-tien-sa__p01,downloaded:245719,osm-way-630377259,https://images.pexels.com/photos/26550067/pexels-photo-26550067.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-125__bai-bien-tien-sa__osm-way-630377259__p01__pexels-26550067.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-125__bai-bien-tien-sa__osm-way-630377259__p01__pexels-26550067.jpg,125,Bai bien Tien Sa,bai-bien-tien-sa,inactive,26550067,1,Pragyan Bezbaruah,https://www.pexels.com/@pragyanbezbo,pexels,https://www.pexels.com/photo/da-nang-city-name-at-beach-26550067/,https://www.openstreetmap.org/way/630377259,downloaded,https://images.pexels.com/photos/26550067/pexels-photo-26550067.jpeg?auto=compress&cs=tinysrgb&h=350
check-in-noi-tieng,danangtrip/locations/bai-tam-non-nuoc/loc-126__bai-tam-non-nuoc__p01,downloaded:367637,osm-way-1204900824,https://images.pexels.com/photos/16069032/pexels-photo-16069032.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-126__bai-tam-non-nuoc__osm-way-1204900824__p01__pexels-16069032.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-126__bai-tam-non-nuoc__osm-way-1204900824__p01__pexels-16069032.jpg,126,Bai tam Non Nuoc,bai-tam-non-nuoc,inactive,16069032,1,Linh Bo,https://www.pexels.com/@pulnb,pexels,https://www.pexels.com/photo/non-nuoc-pagoda-in-vietnam-16069032/,https://www.openstreetmap.org/way/1204900824,downloaded,https://images.pexels.com/photos/16069032/pexels-photo-16069032.jpeg?auto=compress&cs=tinysrgb&h=350
check-in-noi-tieng,danangtrip/locations/ban-co-peak/loc-127__ban-co-peak__p01,downloaded:395536,osm-node-1538334281,https://images.pexels.com/photos/14024061/pexels-photo-14024061.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-127__ban-co-peak__osm-node-1538334281__p01__pexels-14024061.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-127__ban-co-peak__osm-node-1538334281__p01__pexels-14024061.jpg,127,Ban Co Peak,ban-co-peak,inactive,14024061,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/city-at-the-sea-14024061/,https://www.openstreetmap.org/node/1538334281,downloaded,https://images.pexels.com/photos/14024061/pexels-photo-14024061.jpeg?auto=compress&cs=tinysrgb&h=350
am-thuc-dia-phuong,danangtrip/locations/banh-beo-291-nguyen-chi-thanh/loc-128__banh-beo-291-nguyen-chi-thanh__p01,downloaded:223528,osm-node-2988814633,https://images.pexels.com/photos/29677176/pexels-photo-29677176.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-128__banh-beo-291-nguyen-chi-thanh__osm-node-2988814633__p01__pexels-29677176.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-128__banh-beo-291-nguyen-chi-thanh__osm-node-2988814633__p01__pexels-29677176.jpg,128,Banh beo 291 Nguyen Chi Thanh,banh-beo-291-nguyen-chi-thanh,inactive,29677176,1,Vo Van Tien,https://www.pexels.com/@vo-van-ti-n-2037497312,pexels,https://www.pexels.com/photo/vietnamese-banh-beo-with-savory-toppings-29677176/,https://www.openstreetmap.org/node/2988814633,downloaded,https://images.pexels.com/photos/29677176/pexels-photo-29677176.jpeg?auto=compress&cs=tinysrgb&h=350
am-thuc-dia-phuong,danangtrip/locations/banh-mi/loc-129__banh-mi__p01,downloaded:498070,osm-node-4656790491,https://images.pexels.com/photos/32961655/pexels-photo-32961655.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-129__banh-mi__osm-node-4656790491__p01__pexels-32961655.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-129__banh-mi__osm-node-4656790491__p01__pexels-32961655.jpg,129,Banh mi,banh-mi,inactive,32961655,1,Hau Mai,https://www.pexels.com/@h-u-mai-2153907229,pexels,https://www.pexels.com/photo/delicious-vietnamese-banh-mi-on-newspaper-32961655/,https://www.openstreetmap.org/node/4656790491,downloaded,https://images.pexels.com/photos/32961655/pexels-photo-32961655.jpeg?auto=compress&cs=tinysrgb&h=350
am-thuc-dia-phuong,danangtrip/locations/banh-mi-cham-pate/loc-130__banh-mi-cham-pate__p01,downloaded:286561,osm-node-6152597685,https://images.pexels.com/photos/32961654/pexels-photo-32961654.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-130__banh-mi-cham-pate__osm-node-6152597685__p01__pexels-32961654.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-130__banh-mi-cham-pate__osm-node-6152597685__p01__pexels-32961654.jpg,130,Banh mi cham Pate,banh-mi-cham-pate,inactive,32961654,1,Hau Mai,https://www.pexels.com/@h-u-mai-2153907229,pexels,https://www.pexels.com/photo/delicious-vietnamese-banh-mi-sandwich-on-newspaper-32961654/,https://www.openstreetmap.org/node/6152597685,downloaded,https://images.pexels.com/photos/32961654/pexels-photo-32961654.jpeg?auto=compress&cs=tinysrgb&h=350
am-thuc-dia-phuong,danangtrip/locations/banh-xeo-ba-duong/loc-131__banh-xeo-ba-duong__p01,downloaded:391871,osm-node-4541527689,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-131__banh-xeo-ba-duong__osm-node-4541527689__p01__pexels-32831392.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-131__banh-xeo-ba-duong__osm-node-4541527689__p01__pexels-32831392.jpg,131,Banh Xeo Ba Duong,banh-xeo-ba-duong,inactive,32831392,1,Tuan Vy,https://www.pexels.com/@tuan-vy-903011268,pexels,https://www.pexels.com/photo/street-view-of-vietnamese-restaurant-with-motorbikes-32831392/,https://www.openstreetmap.org/node/4541527689,downloaded,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&h=350
am-thuc-dia-phuong,danangtrip/locations/bao-an-macrobiotic/loc-132__bao-an-macrobiotic__p01,downloaded:391871,osm-node-5947469393,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-132__bao-an-macrobiotic__osm-node-5947469393__p01__pexels-32831392.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-132__bao-an-macrobiotic__osm-node-5947469393__p01__pexels-32831392.jpg,132,Bao An Macrobiotic,bao-an-macrobiotic,inactive,32831392,1,Tuan Vy,https://www.pexels.com/@tuan-vy-903011268,pexels,https://www.pexels.com/photo/street-view-of-vietnamese-restaurant-with-motorbikes-32831392/,https://www.openstreetmap.org/node/5947469393,downloaded,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&h=350
bao-tang-di-tich,danangtrip/locations/bao-tang-da-nang/loc-133__bao-tang-da-nang__p01,downloaded:306213,osm-way-302618031,https://images.pexels.com/photos/4160742/pexels-photo-4160742.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-133__bao-tang-da-nang__osm-way-302618031__p01__pexels-4160742.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-133__bao-tang-da-nang__osm-way-302618031__p01__pexels-4160742.jpg,133,Bao tang Da Nang,bao-tang-da-nang,inactive,4160742,1,HONG SON,https://www.pexels.com/@hson,pexels,https://www.pexels.com/photo/young-happy-woman-resting-near-entrance-of-modern-building-4160742/,https://www.openstreetmap.org/way/302618031,downloaded,https://images.pexels.com/photos/4160742/pexels-photo-4160742.jpeg?auto=compress&cs=tinysrgb&h=350
bao-tang-di-tich,danangtrip/locations/bao-tang-ho-chi-minh/loc-134__bao-tang-ho-chi-minh__p01,downloaded:306213,osm-way-303341669,https://images.pexels.com/photos/4160742/pexels-photo-4160742.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-134__bao-tang-ho-chi-minh__osm-way-303341669__p01__pexels-4160742.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-134__bao-tang-ho-chi-minh__osm-way-303341669__p01__pexels-4160742.jpg,134,Bao tang Ho Chi Minh,bao-tang-ho-chi-minh,inactive,4160742,1,HONG SON,https://www.pexels.com/@hson,pexels,https://www.pexels.com/photo/young-happy-woman-resting-near-entrance-of-modern-building-4160742/,https://www.openstreetmap.org/way/303341669,downloaded,https://images.pexels.com/photos/4160742/pexels-photo-4160742.jpeg?auto=compress&cs=tinysrgb&h=350
bao-tang-di-tich,danangtrip/locations/bao-tang-phat-giao/loc-135__bao-tang-phat-giao__p01,downloaded:306213,osm-node-8474743417,https://images.pexels.com/photos/4160742/pexels-photo-4160742.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-135__bao-tang-phat-giao__osm-node-8474743417__p01__pexels-4160742.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-135__bao-tang-phat-giao__osm-node-8474743417__p01__pexels-4160742.jpg,135,Bao tang Phat giao,bao-tang-phat-giao,inactive,4160742,1,HONG SON,https://www.pexels.com/@hson,pexels,https://www.pexels.com/photo/young-happy-woman-resting-near-entrance-of-modern-building-4160742/,https://www.openstreetmap.org/node/8474743417,downloaded,https://images.pexels.com/photos/4160742/pexels-photo-4160742.jpeg?auto=compress&cs=tinysrgb&h=350
bao-tang-di-tich,danangtrip/locations/bao-tang-quan-khu-5/loc-136__bao-tang-quan-khu-5__p01,downloaded:306213,osm-way-118691767,https://images.pexels.com/photos/4160742/pexels-photo-4160742.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-136__bao-tang-quan-khu-5__osm-way-118691767__p01__pexels-4160742.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-136__bao-tang-quan-khu-5__osm-way-118691767__p01__pexels-4160742.jpg,136,Bao tang Quan khu 5,bao-tang-quan-khu-5,inactive,4160742,1,HONG SON,https://www.pexels.com/@hson,pexels,https://www.pexels.com/photo/young-happy-woman-resting-near-entrance-of-modern-building-4160742/,https://www.openstreetmap.org/way/118691767,downloaded,https://images.pexels.com/photos/4160742/pexels-photo-4160742.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/barney-s-danang-backpacker-s-hostel/loc-137__barney-s-danang-backpacker-s-hostel__p01,downloaded:322828,osm-node-4483622590,https://images.pexels.com/photos/1207515/pexels-photo-1207515.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-137__barney-s-danang-backpacker-s-hostel__osm-node-4483622590__p01__pexels-1207515.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-137__barney-s-danang-backpacker-s-hostel__osm-node-4483622590__p01__pexels-1207515.jpg,137,Barney's Danang Backpacker's Hostel,barney-s-danang-backpacker-s-hostel,inactive,1207515,1,Min An,https://www.pexels.com/@minan1398,pexels,https://www.pexels.com/photo/concrete-structures-next-to-each-other-1207515/,https://www.openstreetmap.org/node/4483622590,downloaded,https://images.pexels.com/photos/1207515/pexels-photo-1207515.jpeg?auto=compress&cs=tinysrgb&h=350
am-thuc-dia-phuong,danangtrip/locations/be-thui/loc-138__be-thui__p01,downloaded:391871,osm-node-4118223691,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-138__be-thui__osm-node-4118223691__p01__pexels-32831392.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-138__be-thui__osm-node-4118223691__p01__pexels-32831392.jpg,138,Be thui,be-thui,inactive,32831392,1,Tuan Vy,https://www.pexels.com/@tuan-vy-903011268,pexels,https://www.pexels.com/photo/street-view-of-vietnamese-restaurant-with-motorbikes-32831392/,https://www.openstreetmap.org/node/4118223691,downloaded,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&h=350
am-thuc-dia-phuong,danangtrip/locations/be-thui-100/loc-139__be-thui-100__p01,downloaded:391871,osm-node-4109054391,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-139__be-thui-100__osm-node-4109054391__p01__pexels-32831392.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-139__be-thui-100__osm-node-4109054391__p01__pexels-32831392.jpg,139,be thui 100,be-thui-100,inactive,32831392,1,Tuan Vy,https://www.pexels.com/@tuan-vy-903011268,pexels,https://www.pexels.com/photo/street-view-of-vietnamese-restaurant-with-motorbikes-32831392/,https://www.openstreetmap.org/node/4109054391,downloaded,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/bella-boutique-villa/loc-140__bella-boutique-villa__p01,downloaded:322828,osm-node-6313525388,https://images.pexels.com/photos/1207515/pexels-photo-1207515.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-140__bella-boutique-villa__osm-node-6313525388__p01__pexels-1207515.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-140__bella-boutique-villa__osm-node-6313525388__p01__pexels-1207515.jpg,140,bella boutique Villa,bella-boutique-villa,inactive,1207515,1,Min An,https://www.pexels.com/@minan1398,pexels,https://www.pexels.com/photo/concrete-structures-next-to-each-other-1207515/,https://www.openstreetmap.org/node/6313525388,downloaded,https://images.pexels.com/photos/1207515/pexels-photo-1207515.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/bien-vang-hotel/loc-141__bien-vang-hotel__p01,downloaded:158175,osm-node-4401174794,https://images.pexels.com/photos/28226576/pexels-photo-28226576.png?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-141__bien-vang-hotel__osm-node-4401174794__p01__pexels-28226576.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-141__bien-vang-hotel__osm-node-4401174794__p01__pexels-28226576.jpg,141,Bien Vang Hotel,bien-vang-hotel,inactive,28226576,1,Tran Tran,https://www.pexels.com/@ola88,pexels,https://www.pexels.com/photo/danang-vietnam-28226576/,https://www.openstreetmap.org/node/4401174794,downloaded,https://images.pexels.com/photos/28226576/pexels-photo-28226576.png?auto=compress&cs=tinysrgb&h=350
am-thuc-dia-phuong,danangtrip/locations/bo-ne-quoc-minh/loc-142__bo-ne-quoc-minh__p01,downloaded:391871,osm-node-4755650721,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-142__bo-ne-quoc-minh__osm-node-4755650721__p01__pexels-32831392.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-142__bo-ne-quoc-minh__osm-node-4755650721__p01__pexels-32831392.jpg,142,Bo Ne Quoc Minh,bo-ne-quoc-minh,inactive,32831392,1,Tuan Vy,https://www.pexels.com/@tuan-vy-903011268,pexels,https://www.pexels.com/photo/street-view-of-vietnamese-restaurant-with-motorbikes-32831392/,https://www.openstreetmap.org/node/4755650721,downloaded,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&h=350
